policy,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment_name,scenario,seed,duration
1935,-0.296923589,-0.425668935,-0.394050427,-0.183400942,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.582597347,0.483423808,0.869947969,0.449953041,0.978477835,3.3644,0.198640496,0.638462528,0.922032802,0.575171004,0.814431035,0.801359504,0.361537472,0.077967198,0.424828996,0.185568965,31.83235709,93.79007847,144.001595,84.98216837,119.3019801,0.629747573,94.7816358,0.198640496,0.218319328,0.214186727,0.325010973,4,3,1,A-priori,chapala_incident,1,1687
1936,-0.072817947,-0.551092769,0.085285742,-0.008989643,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.728266015,0.5649493,0.476853968,0.417651717,1.176679001,3.3644,0.248307212,0.746134039,0.505403789,0.533880506,0.979402765,0.751692788,0.253865961,0.494596211,0.466119494,0.020597235,39.79150259,109.6070121,78.93314815,78.88145053,143.467874,0.602625662,90.13619746,0.248307212,0.21130539,0.226066889,0.179546525,4,3,1,A-priori,chapala_incident,1,1687
1937,-0.277077481,-0.319452907,-0.081217465,-0.224791947,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.595497317,0.414383389,0.735646963,0.410148917,1.208723413,3.3644,0.203038828,0.547280176,0.779691032,0.524289744,1.006074768,0.796961172,0.452719824,0.220308968,0.475710256,0.006074768,32.5371946,80.39540039,121.7708871,77.46440442,147.374924,0.61207491,91.90856212,0.203038828,0.238482192,0.243300046,0.22563495,4,3,1,A-priori,chapala_incident,1,1687
1938,0.139171151,-0.870883339,-0.351485319,-0.127173889,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.866058928,0.772813171,0.552891286,0.203039044,0.969597571,3.3644,0.295288635,1.020661876,0.585993554,0.259543019,0.807039593,0.704711365,0.020661876,0.414006446,0.740456981,0.192960407,47.32032716,149.9351226,91.51952752,38.34777554,118.2192442,0.593705335,89.0683994,0.259543019,0.264132836,0.274073828,0.372178425,4,3,2,A-priori,chapala_incident,1,1687
1939,-0.844702386,-0.795836231,-0.464950687,-0.470675389,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.226541129,0.72403255,0.675424397,0.619280868,1.119121056,3.3644,0.077240726,0.956236836,0.715862869,0.791621272,0.931494703,0.922759274,0.043763164,0.284137131,0.208378728,0.068505297,12.377911,140.4710909,111.8023076,116.9629411,136.4500586,0.694491281,103.6128618,0.077240726,0.216833398,0.227346158,0.644041173,5,1,1,A-priori,chapala_incident,1,1687
1940,-0.275567786,-0.805965988,-0.731162297,-0.037615826,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.596478619,0.730616893,0.841877601,0.530832094,0.664594794,3.3644,0.20337341,0.964932841,0.892281826,0.678557984,0.553172087,0.79662659,0.035067159,0.107718174,0.321442016,0.446827913,32.59081165,141.7485331,139.3551357,100.257712,81.03144703,0.65846363,98.9967279,0.20337341,0.223554162,0.226251355,0.462577974,5,2,1,A-priori,chapala_incident,1,1687
1941,-0.602542984,0.020539896,-0.054360122,-0.081488285,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.383944741,0.193388068,0.939185012,0.714848874,1.133033306,3.3644,0.13090855,0.255409503,0.995415149,0.913785011,0.943074493,0.86909145,0.744590497,0.004584851,0.086214989,0.056925507,20.97823849,37.51962922,155.4623316,135.0127721,138.1463249,0.647718541,97.42385927,0.13090855,0.303494347,0.298484979,0.189732822,4,2,2,A-priori,chapala_incident,1,1687
1942,-0.546956819,-0.650311577,-0.613289181,-0.086513578,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.420075748,0.629441525,0.866435443,0.675451426,0.772995858,3.3644,0.143227661,0.831309548,0.918309976,0.863423601,0.64339916,0.856772339,0.168690452,0.081690024,0.136576399,0.35660084,22.95238948,122.1192855,143.4201702,127.5718166,94.24836531,0.679933989,102.0624054,0.143227661,0.214973583,0.208277756,0.474267789,4,2,1,A-priori,chapala_incident,1,1687
1943,-0.471705692,-0.618702517,-0.390896182,-0.105470725,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.46898898,0.608895636,0.742425882,0.614216048,0.929873453,3.3644,0.159904957,0.804174393,0.786875814,0.785146958,0.773975426,0.840095043,0.195825607,0.213124186,0.214853042,0.226024574,25.62494452,118.133134,122.8929948,116.0063537,113.3758376,0.66201551,99.20665294,0.159904957,0.160709703,0.157269942,0.396693779,5,1,1,A-priori,chapala_incident,1,1687
1944,-0.061789066,-0.074751282,-0.098727129,-0.081488285,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.735434787,0.255327333,0.906084301,0.363358827,1.104194751,3.3644,0.250751453,0.337213294,0.960332659,0.464478384,0.919070869,0.749248547,0.662786706,0.039667341,0.535521616,0.080929131,40.18319495,49.53659754,149.9832049,68.62720823,134.6301526,0.586369332,88.59207165,0.250751453,0.275142973,0.273004726,0.07918894,4,3,2,A-priori,chapala_incident,1,1687
1945,-0.244691127,-0.551147768,-0.629707735,-0.12639134,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.616548448,0.564985049,0.941563978,0.453058181,0.788244343,3.3644,0.210216353,0.746181254,0.997936548,0.579140277,0.656091159,0.789783647,0.253818746,0.002063452,0.420859723,0.343908841,33.68740084,109.6139479,155.8561196,85.56863295,96.1075536,0.637913118,96.16673098,0.210216353,0.223264532,0.218522719,0.387984493,4,3,1,A-priori,chapala_incident,1,1687
1946,-0.996577248,-0.940411889,-0.42603869,-0.420768855,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.127822469,0.818006728,0.55615742,0.750438775,1.111974608,3.3644,0.043581933,1.080349447,0.589455235,0.959279267,0.925546393,0.956418067,0.080349447,0.410544765,0.040720733,0.074453607,6.98405253,158.7032205,92.06016732,141.7346001,135.5787201,0.719642455,107.0121521,0.043581933,0.263979566,0.271619223,0.695949171,4,2,1,A-priori,chapala_incident,1,1687
1947,0.226944894,-0.326471941,-0.064484157,-0.153180513,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.923111861,0.418945762,0.72020794,0.129081806,1.173052631,3.3644,0.314741218,0.553305745,0.763327657,0.165004134,0.976384375,0.685258782,0.446694255,0.236672343,0.834995866,0.023615625,50.43762481,81.28055596,119.2152816,24.37954795,143.0257249,0.554552626,83.66774704,0.165004134,0.292652805,0.298813397,0.192770376,4,3,1,A-priori,chapala_incident,1,1687
1948,-0.192891351,-0.657461068,-0.218277903,-0.143671039,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.650218302,0.634088694,0.605030943,0.408156523,1.066905538,3.3644,0.221696317,0.83744711,0.641254874,0.521742884,0.888033383,0.778303683,0.16255289,0.358745126,0.478257116,0.111966617,35.52707763,123.0208927,100.1501513,77.08810299,130.0836245,0.622034914,93.17396982,0.221696317,0.201812488,0.211998179,0.30307534,5,2,1,A-priori,chapala_incident,1,1687
1949,-0.500719453,0.037906091,0.033446994,-0.060373942,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.450130036,0.182100041,0.893398413,0.662387902,1.176383608,3.3644,0.153474873,0.240501297,0.946887251,0.846724613,0.979156896,0.846525127,0.759498703,0.053112749,0.153275387,0.020843104,24.59451645,35.32961527,147.8833229,125.1045223,143.4318579,0.633348986,95.26876695,0.153474873,0.29783516,0.297813692,0.15811162,3,2,2,A-priori,chapala_incident,1,1687
1950,0.086298367,-0.272767802,0.046632105,-0.002231768,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.831691618,0.384038071,0.68289006,0.318618732,1.147161518,3.3644,0.283570869,0.507202818,0.723775511,0.407287515,0.954834038,0.716429131,0.492797182,0.276224489,0.592712485,0.045165962,45.44254231,74.5080408,113.0380913,60.17719249,139.8689226,0.57533415,86.60695789,0.283570869,0.223274125,0.230685327,0.10198251,5,3,1,A-priori,chapala_incident,1,1687
1951,-0.297633243,-0.789290302,-0.366382146,-0.144679722,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.582136072,0.719777697,0.615609698,0.475583109,0.971293424,3.3644,0.198483222,0.950617409,0.652466992,0.607933693,0.808451128,0.801516778,0.049382591,0.347533008,0.392066307,0.191548872,31.80715364,139.6455978,101.9012419,89.82289292,118.426013,0.643590489,96.32057983,0.198483222,0.202889151,0.211909385,0.399496353,5,2,1,A-priori,chapala_incident,1,1687
1952,0.349909139,-0.717669185,-0.16248823,-0.040628148,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.00303862,0.673223971,0.529632379,0.122314083,1.036190947,3.3644,0.341992785,0.88913345,0.561342107,0.156353014,0.86246825,0.658007215,0.11086655,0.438657893,0.843646986,0.13753175,54.8047184,130.6136106,87.66950439,23.10133519,126.3387144,0.562257921,84.5055766,0.156353014,0.271280129,0.282580113,0.317673676,5,3,1,A-priori,chapala_incident,1,1687
1953,-0.440329993,-0.423327099,-0.368383517,-0.098608724,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.489383184,0.481901615,0.854786671,0.598282145,0.940046385,3.3644,0.166858499,0.636452153,0.905963779,0.76477879,0.782442814,0.833141501,0.363547847,0.094036221,0.23522121,0.217557186,26.73925716,93.49475449,141.4919609,112.9969338,114.6161835,0.651299207,97.86781797,0.166858499,0.204869663,0.199502926,0.332662333,5,2,1,A-priori,chapala_incident,1,1687
1954,-0.201888486,-0.266678444,-0.290419891,-0.127951211,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.644370164,0.380079988,0.905931941,0.424222549,1.009795358,3.3644,0.219702355,0.50197534,0.960171177,0.542279943,0.840498016,0.780297645,0.49802466,0.039828823,0.457720057,0.159501984,35.20754302,73.74012481,149.9579849,80.1224768,123.1204033,0.612925366,92.42970657,0.219702355,0.241377949,0.237478874,0.221734508,4,3,1,A-priori,chapala_incident,1,1687
1955,-0.027807263,-0.726318695,-0.738677039,-0.543089532,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.757522959,0.678846152,0.898532923,0.041229845,0.988268121,3.3644,0.258282564,0.89655872,0.952329171,0.052703748,0.82257993,0.741717436,0.10344128,0.047670829,0.947296252,0.17742007,41.39006375,131.7043819,148.7332331,7.787038541,120.4956714,0.596490827,90.02207775,0.052703748,0.330769266,0.326915606,0.508973132,4,2,2,A-priori,chapala_incident,1,1687
1956,-0.845786027,-0.534421318,-0.005125156,-0.199924331,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.225836762,0.554112857,0.546457494,0.795973423,1.242019464,3.3644,0.077000568,0.731822243,0.579174562,1.017485806,1.033788566,0.922999432,0.268177757,0.420825438,0.017485806,0.033788566,12.33942533,107.5046108,90.4545485,150.3346822,151.4345814,0.687854349,102.4135697,0.077000568,0.264082541,0.273533168,0.396314208,3,2,1,A-priori,chapala_incident,1,1687
1957,-0.446381363,-0.072512478,-0.143742225,-8.93E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.485449794,0.25387211,0.936799336,0.666253147,1.022025613,3.3644,0.165517383,0.335291367,0.99288664,0.851665521,0.850677807,0.834482617,0.664708633,0.00711336,0.148334479,0.149322193,26.52434186,49.25426667,155.0674331,125.834547,124.6115906,0.639207744,96.25843585,0.165517383,0.277308859,0.271725453,0.165681347,4,2,2,A-priori,chapala_incident,1,1687
1958,0.071326432,-0.02471571,-0.058947106,-0.000674596,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.821959861,0.222804212,0.912750407,0.329362652,1.077522869,3.3644,0.280252761,0.294259691,0.967397873,0.421021373,0.896870664,0.719747239,0.705740309,0.032602127,0.578978627,0.103129336,44.91081179,43.22671771,151.0866387,62.20638553,131.3781542,0.571960472,86.56174157,0.280252761,0.279280133,0.276508786,0.038915961,4,3,2,A-priori,chapala_incident,1,1687
1959,-0.264446392,-0.89256166,-0.624269012,-0.018504135,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.603707525,0.786904079,0.716109779,0.536025787,0.72165283,3.3644,0.205838154,1.039271876,0.758984134,0.685197036,0.600664053,0.794161846,0.039271876,0.241015866,0.314802964,0.399335947,32.98578963,152.6689296,118.5369171,101.2386394,87.98831054,0.65799105,98.68371725,0.205838154,0.218812095,0.221910316,0.4499453,4,2,1,A-priori,chapala_incident,1,1687
1960,-0.6411092,-0.309209408,0.067481409,-0.040489589,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.3588767,0.407725115,0.645650969,0.766566068,1.185581148,3.3644,0.122361432,0.538486528,0.68430687,0.979894643,0.986812422,0.877638568,0.461513472,0.31569313,0.020105357,0.013187578,19.60855353,79.10361454,106.8739426,144.7805453,144.5532781,0.662372379,98.9839868,0.122361432,0.255228068,0.262125676,0.264572402,3,2,1,A-priori,chapala_incident,1,1687
1961,-0.68053249,-0.745554923,-0.228506162,-0.333368245,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.333251562,0.6913497,0.554418305,0.601820079,1.183560354,3.3644,0.113624368,0.913072278,0.587611997,0.769301299,0.985130424,0.886375632,0.086927722,0.412388003,0.230698701,0.014869576,18.20842949,134.1302219,91.77229338,113.6651397,144.3068905,0.673748073,100.416595,0.113624368,0.234666272,0.245607814,0.496990455,4,2,1,A-priori,chapala_incident,1,1687
1962,-0.29170649,-0.823573761,-0.861179067,-0.579306905,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.585988462,0.742061945,0.914943448,0.18922305,0.932183095,3.3644,0.19979672,0.980048433,0.969722214,0.241882156,0.775897844,0.80020328,0.019951567,0.030277786,0.758117844,0.224102156,32.01764317,143.969012,151.4496505,35.73836304,113.6574433,0.633469474,95.36642241,0.19979672,0.291167189,0.288991793,0.638941556,3,2,2,A-priori,chapala_incident,1,1687
1963,-0.856427685,-0.724213073,-0.730377332,-0.836850491,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.218919685,0.677477498,0.894506768,0.388888496,1.184607554,3.3644,0.074642144,0.894751125,0.948061965,0.497112734,0.986002056,0.925357856,0.105248875,0.051938035,0.502887266,0.013997944,11.96148526,131.4388464,148.0667878,73.44897049,144.4345715,0.680114005,101.8701323,0.074642144,0.269516647,0.267445639,0.786967145,3,2,1,A-priori,chapala_incident,1,1687
1964,-0.678751164,-0.614397397,-0.456688623,-0.15604367,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.334409423,0.606097308,0.787989297,0.715923191,0.919980781,3.3644,0.114019149,0.800478614,0.835167165,0.915158301,0.765741311,0.885980851,0.199521386,0.164832835,0.084841699,0.234258689,18.27169352,117.5902245,130.43506,135.2156773,112.1696628,0.686112908,102.7364636,0.114019149,0.196349655,0.194918841,0.476470214,5,1,1,A-priori,chapala_incident,1,1687
1965,-0.60088619,-0.628443437,-0.244726877,-0.037350034,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.385021656,0.615227234,0.641084236,0.742461822,0.980605052,3.3644,0.131275732,0.812536596,0.679466721,0.949082399,0.816201614,0.868724268,0.187463404,0.320533279,0.050917601,0.183798386,21.03707975,119.3615407,106.118016,140.2280011,119.5613433,0.677712612,101.2611962,0.131275732,0.198950974,0.209215316,0.377851634,5,1,1,A-priori,chapala_incident,1,1687
1966,-0.390216868,-0.801251062,-0.602961432,-0.020874967,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.521956716,0.72755219,0.76161174,0.616235556,0.737043798,3.3644,0.177964664,0.960885259,0.807210352,0.787728476,0.613474646,0.822035336,0.039114741,0.192789648,0.212271524,0.386525354,28.51903231,141.1539438,126.0688102,116.387776,89.86487107,0.669452679,100.3988867,0.177964664,0.208347938,0.210270503,0.453826082,5,2,1,A-priori,chapala_incident,1,1687
1967,-0.392323944,-0.728756281,-0.309821623,-0.003996052,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.520587117,0.680430583,0.618192472,0.628576449,0.916613379,3.3644,0.17749769,0.898651293,0.6552044,0.803503731,0.762938471,0.82250231,0.101348707,0.3447956,0.196496269,0.237061529,28.44419921,132.0117807,102.3287658,118.7185879,111.7590887,0.659559117,98.65248446,0.17749769,0.181262529,0.19292967,0.358724475,5,1,1,A-priori,chapala_incident,1,1687
1968,-0.183947749,-0.549933029,-0.335715676,-0.49162555,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.656031643,0.564195469,0.75125872,0.176172749,1.216741419,3.3644,0.223678415,0.745138447,0.796237485,0.225200072,1.012748514,0.776321585,0.254861553,0.203762515,0.774799928,0.012748514,35.84471098,109.4607597,124.3550854,33.27356609,148.3525281,0.600600586,90.25733005,0.223678415,0.282453113,0.286270464,0.390305501,4,2,2,A-priori,chapala_incident,1,1687
1969,-0.064336979,-0.675667501,-0.506758261,-0.020270258,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.733778644,0.645922876,0.780708994,0.404806689,0.799182798,3.3644,0.25018678,0.853076629,0.827450982,0.51746082,0.665195726,0.74981322,0.146923371,0.172549018,0.48253918,0.334804274,40.09270543,125.3168673,129.229959,76.45542318,97.44123662,0.622674187,93.7072383,0.25018678,0.193911126,0.19474324,0.31675825,5,3,1,A-priori,chapala_incident,1,1687
1970,-0.045311394,-0.8467885,-0.406036149,-0.085853138,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.746145274,0.757151525,0.604010972,0.349811187,0.907281042,3.3644,0.254403266,0.999977388,0.640173837,0.447160555,0.755170748,0.745596734,2.26E-05,0.359826163,0.552839445,0.244829252,40.76840192,146.8965735,99.98131669,66.06847931,110.6212333,0.619377159,92.86720093,0.254403266,0.221226952,0.232382924,0.345997295,4,3,1,A-priori,chapala_incident,1,1687
1971,-0.304345958,-0.754501574,-0.278584605,-0.119257442,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.577772807,0.697165023,0.58115397,0.496470856,1.011837344,3.3644,0.196995537,0.920752632,0.615948358,0.634634316,0.842197652,0.803004463,0.079247368,0.384051642,0.365365684,0.157802348,31.56875056,135.258465,96.19782058,93.7679402,123.3693747,0.642105699,96.03247021,0.196995537,0.19741728,0.208534325,0.364172395,5,3,1,A-priori,chapala_incident,1,1687
1972,-0.1097218,-0.691046972,-0.558158419,-0.498001475,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.70427851,0.655919532,0.804122441,0.123781532,1.076297986,3.3644,0.24012851,0.86627931,0.85226622,0.15822884,0.895851139,0.75987149,0.13372069,0.14773378,0.84177116,0.104148861,38.48085669,127.2563398,133.1055628,23.37849067,131.228809,0.602550804,90.69001178,0.15822884,0.275401527,0.27899993,0.464232167,5,2,2,A-priori,chapala_incident,1,1687
1973,-0.571088139,-0.743764824,-0.780962139,-0.092694104,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.404390389,0.690186136,0.914678255,0.687119443,0.668025777,3.3644,0.137879632,0.911535547,0.969441143,0.878338724,0.556027849,0.862120368,0.088464453,0.030558857,0.121661276,0.443972151,22.095362,133.9044762,151.4057533,129.775543,81.44977344,0.690644579,103.7261816,0.137879632,0.239920514,0.233825708,0.547127302,4,2,1,A-priori,chapala_incident,1,1687
1974,-0.462966795,-0.825516073,-0.942324975,-7.23E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.474669263,0.743324448,0.966425786,0.677044751,0.502935752,3.3644,0.161841688,0.981715833,1.024286862,0.865460334,0.418616008,0.838158312,0.018284167,0.024286862,0.134539666,0.581383992,25.93530775,144.2139529,159.9714691,127.8727463,61.32099153,0.690384145,103.8628935,0.161841688,0.27032968,0.265126619,0.557720032,3,2,1,A-priori,chapala_incident,1,1687
1975,-0.324972769,-0.584129892,-0.360574831,-3.32E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.56436538,0.58642343,0.74518921,0.587374064,0.881047915,3.3644,0.192424184,0.774495132,0.789804586,0.750835086,0.733335739,0.807575816,0.225504868,0.210195414,0.249164914,0.266664261,30.83618628,113.7732536,123.3504056,110.9367358,107.4227306,0.648178945,97.26386237,0.192424184,0.157410127,0.152540616,0.317427664,5,1,1,A-priori,chapala_incident,1,1687
